Transaction_Date,Transaction_ID,TranDesc,ExtDesc,Description,Fee,Amount,Other_Charges,Balance,Post_Date,Check_Number
1/17/2013 21:21,ID2637,POS Transaction,FRED MEYER 393         TUALATIN     ORUS,POS Transaction  FRED MEYER 393         TUALATIN     ORUS,,-9.2,,258.39,1/18/2013 0:00,
1/30/2013 19:36,ID2638,POS Transaction,CARLS JR #7159    Q15 TUALATIN     ORUS,POS Transaction  CARLS JR #7159    Q15 TUALATIN     ORUS,,-14.96,,243.43,1/31/2013 0:00,
1/31/2013 20:42,ID2639,POS Transaction,ANCIENT WONDERS        TUALATIN     ORUS,POS Transaction  ANCIENT WONDERS        TUALATIN     ORUS,,-39.98,,203.45,1/31/2013 0:00,
1/31/2013 21:23,ID2640,Credit Dividend,,Credit Dividend ,,0.01,,203.46,1/31/2013 0:00,
2/4/2013 6:21,ID2641,POS Transaction,BUFFALO WILD WINGS #357TUALATIN     ORUS,POS Transaction  BUFFALO WILD WINGS #357TUALATIN     ORUS,,-23.15,,180.31,2/4/2013 0:00,
2/5/2013 21:22,ID2642,POS Transaction,HAGGEN FOOD AND PH 8515 SW TUALATIN-S     TUALATIN     ORUS,POS Transaction HAGGEN FOOD AND PH 8515 SW TUALATIN-S     TUALATIN     ORUS,,-7.57,,172.74,2/6/2013 0:00,
2/6/2013 10:50,ID2643,POS Transaction,CARLS JR 7159         TUALATIN     ORUS,POS Transaction  CARLS JR 7159         TUALATIN     ORUS,,-8.29,,164.45,2/6/2013 0:00,
2/9/2013 16:45,ID2644,POS Transaction,FRED MEYER 040         PORTLAND     ORUS,POS Transaction  FRED MEYER 040         PORTLAND     ORUS,,-3.84,,160.61,2/10/2013 0:00,
2/13/2013 3:28,ID2645,ACH Deposit,PAYPAL TRANSFER - TRANSFER,ACH Deposit PAYPAL TRANSFER - TRANSFER,,90.47,,251.08,2/13/2013 0:00,
2/13/2013 15:33,ID2646,POS Transaction,FRED MEYER 393         TUALATIN     ORUS,POS Transaction  FRED MEYER 393         TUALATIN     ORUS,,-15.99,,235.09,2/14/2013 0:00,
2/19/2013 16:16,ID2647,POS Transaction,SQ *GOODNESS COFFEE HOUBeaverton    ORUS,POS Transaction  SQ *GOODNESS COFFEE HOUBeaverton    ORUS,,-6.33,,228.76,2/20/2013 0:00,
2/21/2013 14:11,ID2648,ATM Inquiry   ,BANK OF AMERICA *HAGGEN TUALATIN       TUALATIN     ORUS,ATM Inquiry    BANK OF AMERICA *HAGGEN TUALATIN       TUALATIN     ORUS,,0,,228.76,2/21/2013 0:00,
2/22/2013 9:54,ID2649,POS Transaction,PMG E SUNSET           PORTLAND     ORUS,POS Transaction  PMG E SUNSET           PORTLAND     ORUS,,-110,,118.76,2/22/2013 0:00,
2/22/2013 11:39,ID2650,POS Transaction,TACO BELL #3163        TUALATIN     ORUS,POS Transaction  TACO BELL #3163        TUALATIN     ORUS,,-17.12,,101.64,2/22/2013 0:00,
2/24/2013 12:30,ID2651,POS Transaction,PIZZA SCHMIZZA RALEIGH BEAVERTON    ORUS,POS Transaction  PIZZA SCHMIZZA RALEIGH BEAVERTON    ORUS,,-5.99,,95.65,2/24/2013 0:00,
2/24/2013 12:30,ID2652,POS Transaction,PIZZA SCHMIZZA RALEIGH BEAVERTON    ORUS,POS Transaction  PIZZA SCHMIZZA RALEIGH BEAVERTON    ORUS,,-9.49,,86.16,2/24/2013 0:00,
2/24/2013 15:47,ID2653,POS Transaction,SESAME DONUTS          PORTLAND     ORUS,POS Transaction  SESAME DONUTS          PORTLAND     ORUS,,-10.49,,75.67,2/25/2013 0:00,
2/25/2013 3:32,ID2654,ACH Deposit,PAYPAL TRANSFER - TRANSFER,ACH Deposit PAYPAL TRANSFER - TRANSFER,,135,,210.67,2/25/2013 0:00,
2/28/2013 21:15,ID2655,Credit Dividend,,Credit Dividend ,,0.26,,210.93,2/28/2013 0:00,
3/1/2013 3:57,ID2656,POS Transaction,CHIPOTLE 1015          TUALATIN     ORUS,POS Transaction  CHIPOTLE 1015          TUALATIN     ORUS,,-6.2,,204.73,3/1/2013 0:00,
3/5/2013 21:21,ID2657,POS Transaction,FRED MEYER 393         TUALATIN     ORUS,POS Transaction  FRED MEYER 393         TUALATIN     ORUS,,-13.27,,191.46,3/6/2013 0:00,
3/20/2013 11:21,ID2658,POS Transaction,TACO BELL #3163        TUALATIN     ORUS,POS Transaction  TACO BELL #3163        TUALATIN     ORUS,,-12.99,,178.47,3/20/2013 0:00,
3/22/2013 13:57,ID2659,POS Transaction,CHEVRON 00210319       TUALATIN     ORUS,POS Transaction  CHEVRON 00210319       TUALATIN     ORUS,,-68.71,,109.76,3/22/2013 0:00,
3/22/2013 14:19,ID2660,POS Transaction,FRED MEYER 393         TUALATIN     ORUS,POS Transaction  FRED MEYER 393         TUALATIN     ORUS,,-9.87,,99.89,3/22/2013 0:00,
3/22/2013 17:51,ID2661,POS Transaction,FRED MEYER 393         TUALATIN     ORUS,POS Transaction  FRED MEYER 393         TUALATIN     ORUS,,-26.42,,73.47,3/23/2013 0:00,
3/22/2013 19:17,ID2662,POS Transaction,VALVE SOFTWARE         425-8899642  WAUS,POS Transaction  VALVE SOFTWARE         425-8899642  WAUS,,-9.99,,63.48,3/23/2013 0:00,
3/31/2013 20:24,ID2663,Credit Dividend,,Credit Dividend ,,0.01,,63.49,3/31/2013 0:00,
4/3/2013 4:44,ID2664,ACH Debit,PAYPAL INSTANT TRANSFER - INST XFER,ACH Debit PAYPAL INSTANT TRANSFER - INST XFER,,-13.73,,49.76,4/3/2013 0:00,
4/6/2013 21:54,ID2665,POS Transaction,7-ELEVEN 8635 SW BARBUR BLV     PORTLAND     ORUS,POS Transaction 7-ELEVEN 8635 SW BARBUR BLV     PORTLAND     ORUS,,-3.1,,46.66,4/7/2013 0:00,
4/14/2013 3:09,ID2666,POS Transaction,BEAVERTON DQ #16068    BEAVERTON    ORUS,POS Transaction  BEAVERTON DQ #16068    BEAVERTON    ORUS,,-21.26,,25.4,4/14/2013 0:00,
4/25/2013 3:36,ID2667,ACH Deposit,GOOGLE ADSENSE GOOGLE.COM - REVENUE SH,ACH Deposit GOOGLE ADSENSE GOOGLE.COM - REVENUE SH,,105.23,,130.63,4/25/2013 0:00,
5/3/2013 16:49,ID2668,POS Transaction,FRED MEYER 393         TUALATIN     ORUS,POS Transaction  FRED MEYER 393         TUALATIN     ORUS,,-10.85,,119.78,5/4/2013 0:00,
5/10/2013 4:26,ID2669,ACH Debit,PAYPAL INSTANT TRANSFER - INST XFER,ACH Debit PAYPAL INSTANT TRANSFER - INST XFER,,-1.23,,118.55,5/10/2013 0:00,
5/18/2013 15:21,ID2670,POS Transaction,HAGGEN FOOD AND PH 8515 SW TUALATIN-S     TUALATIN     ORUS,POS Transaction HAGGEN FOOD AND PH 8515 SW TUALATIN-S     TUALATIN     ORUS,,-6.28,,112.27,5/19/2013 0:00,
5/28/2013 4:54,ID2671,ACH Debit,PAYPAL INSTANT TRANSFER - INST XFER,ACH Debit PAYPAL INSTANT TRANSFER - INST XFER,,-9.75,,102.52,5/28/2013 0:00,
5/28/2013 8:45,ID2672,POS Transaction,QDOBA 380     11303807 TUALATIN     ORUS,POS Transaction  QDOBA 380     11303807 TUALATIN     ORUS,,-8.98,,93.54,5/28/2013 0:00,
6/9/2013 19:56,ID2673,POS Transaction,PLAID PANTRY #0019 15995 SW HALL BLVD.    TIGARD       ORUS,POS Transaction PLAID PANTRY #0019 15995 SW HALL BLVD.    TIGARD       ORUS,,-5.56,,87.98,6/10/2013 0:00,
6/15/2013 14:29,ID2674,POS Transaction,BAJA FRESH MEXICAN GRI LAKE OSWEGO  ORUS,POS Transaction  BAJA FRESH MEXICAN GRI LAKE OSWEGO  ORUS,,-14.35,,73.63,6/15/2013 0:00,
6/28/2013 21:45,ID2675,POS Transaction,OR LIQUOR 9875 SW BARBUPORTLAND     ORUS,POS Transaction  OR LIQUOR 9875 SW BARBUPORTLAND     ORUS,,-15.25,,58.38,6/29/2013 0:00,
6/29/2013 3:38,ID2676,POS Transaction,SQ *WHATS THE SCOOP?  Portland     ORUS,POS Transaction  SQ *WHATS THE SCOOP?  Portland     ORUS,,-6.75,,51.63,6/29/2013 0:00,
7/12/2013 21:51,ID2677,POS Transaction,FRED MEYER 040         PORTLAND     ORUS,POS Transaction  FRED MEYER 040         PORTLAND     ORUS,,-4.59,,47.04,7/13/2013 0:00,
7/15/2013 14:27,ID2678,POS Transaction,FRED MEYER 393         TUALATIN     ORUS,POS Transaction  FRED MEYER 393         TUALATIN     ORUS,,-8.9,,38.14,7/15/2013 0:00,
7/28/2013 17:36,ID2679,POS Transaction,FLIPPING BURGER        PORTLAND     ORUS,POS Transaction  FLIPPING BURGER        PORTLAND     ORUS,,-11,,27.14,7/29/2013 0:00,
8/14/2013 3:30,ID2680,ACH Deposit,PAYPAL TRANSFER - TRANSFER,ACH Deposit PAYPAL TRANSFER - TRANSFER,,5.08,,32.22,8/14/2013 0:00,
8/21/2013 3:26,ID2681,ACH Deposit,PAYPAL TRANSFER - TRANSFER,ACH Deposit PAYPAL TRANSFER - TRANSFER,,10.01,,42.23,8/21/2013 0:00,
8/26/2013 4:32,ID2682,ACH Debit,PAYPAL INSTANT TRANSFER - INST XFER,ACH Debit PAYPAL INSTANT TRANSFER - INST XFER,,-5,,37.23,8/26/2013 0:00,
9/4/2013 2:17,ID2683,POS Transaction,POTBELLY  308          LAKE OSWEGO  ORUS,POS Transaction  POTBELLY  308          LAKE OSWEGO  ORUS,,-7.8,,29.43,9/4/2013 0:00,
9/4/2013 3:30,ID2684,ACH Deposit,PAYPAL TRANSFER - TRANSFER,ACH Deposit PAYPAL TRANSFER - TRANSFER,,18.34,,47.77,9/4/2013 0:00,
9/14/2013 13:01,ID2685,POS Transaction,BURGERVILLE USA #14    PORTLAND     ORUS,POS Transaction  BURGERVILLE USA #14    PORTLAND     ORUS,,-4.35,,43.42,9/14/2013 0:00,
9/14/2013 13:11,ID2686,ATM Deposit,FIRST TECH 8700 SW NIMBUS AVE     BEAVERTON    ORUS,ATM Deposit FIRST TECH 8700 SW NIMBUS AVE     BEAVERTON    ORUS,,396.28,,439.7,9/14/2013 0:00,
9/15/2013 16:22,ID2687,POS Transaction,FIRE ON THE MOUNTAIN B PORTLAND     ORUS,POS Transaction  FIRE ON THE MOUNTAIN B PORTLAND     ORUS,,-24.25,,415.45,9/16/2013 0:00,
9/16/2013 23:50,ID2688,POS Transaction,POTBELLY  308          LAKE OSWEGO  ORUS,POS Transaction  POTBELLY  308          LAKE OSWEGO  ORUS,,-6,,409.45,9/17/2013 0:00,
9/17/2013 18:16,ID2689,POS Transaction,HAGGEN FOOD AND PH     TUALATIN     ORUS,POS Transaction  HAGGEN FOOD AND PH     TUALATIN     ORUS,,-3.28,,406.17,9/18/2013 0:00,
9/18/2013 4:12,ID2690,ACH Debit,PAYPAL INSTANT TRANSFER - INST XFER,ACH Debit PAYPAL INSTANT TRANSFER - INST XFER,,-107.03,,299.14,9/18/2013 0:00,
9/20/2013 3:11,ID2691,POS Transaction,CHIPOTLE 1645          LAKE OSWEGO  ORUS,POS Transaction  CHIPOTLE 1645          LAKE OSWEGO  ORUS,,-8.6,,290.54,9/20/2013 0:00,
9/21/2013 3:44,ID2692,POS Transaction,FLYING PIE PIZZERIA    LAKE OSWEGO  ORUS,POS Transaction  FLYING PIE PIZZERIA    LAKE OSWEGO  ORUS,,-9,,281.54,9/21/2013 0:00,
9/23/2013 4:59,ID2693,ACH Debit,PAYPAL INSTANT TRANSFER - INST XFER,ACH Debit PAYPAL INSTANT TRANSFER - INST XFER,,-48.08,,233.46,9/23/2013 0:00,
9/23/2013 20:51,ID2694,POS Transaction,DANGS THAI KITCHEN     LAKE OSWEGO  ORUS,POS Transaction  DANGS THAI KITCHEN     LAKE OSWEGO  ORUS,,-12.5,,220.96,9/24/2013 0:00,
9/24/2013 3:32,ID2695,ACH Deposit,Google Inc. EDI - EDI PYMNTS,ACH Deposit Google Inc. EDI - EDI PYMNTS,,334.87,,555.83,9/24/2013 0:00,
9/26/2013 2:24,ID2696,POS Transaction,CHIPOTLE 1645          LAKE OSWEGO  ORUS,POS Transaction  CHIPOTLE 1645          LAKE OSWEGO  ORUS,,-8.6,,547.23,9/26/2013 0:00,
9/26/2013 10:26,ID2697,POS Transaction,AMAZON MKTPLACE PMTS   AMZN.COM/BILLWAUS,POS Transaction  AMAZON MKTPLACE PMTS   AMZN.COM/BILLWAUS,,-317.99,,229.24,9/26/2013 0:00,
9/30/2013 21:19,ID2698,Credit Dividend,,Credit Dividend ,,0.01,,229.25,9/30/2013 0:00,
9/30/2013 23:54,ID2699,POS Transaction,POTBELLY  308          LAKE OSWEGO  ORUS,POS Transaction  POTBELLY  308          LAKE OSWEGO  ORUS,,-8,,221.25,10/1/2013 0:00,
10/1/2013 20:21,ID2700,POS Transaction,VALVE SOFTWARE         425-8899642  WAUS,POS Transaction  VALVE SOFTWARE         425-8899642  WAUS,,-19.55,,201.7,10/2/2013 0:00,
10/2/2013 16:49,ID2701,POS Transaction,BUSTERS TEXAS STYLE BBQTIGARD       ORUS,POS Transaction  BUSTERS TEXAS STYLE BBQTIGARD       ORUS,,-9.75,,191.95,10/3/2013 0:00,
10/2/2013 18:24,ID2702,POS Transaction,FRED MEYER 393         TUALATIN     ORUS,POS Transaction  FRED MEYER 393         TUALATIN     ORUS,,-5.07,,186.88,10/3/2013 0:00,
10/5/2013 22:16,ID2703,POS Transaction,FRED MEYER 040         PORTLAND     ORUS,POS Transaction  FRED MEYER 040         PORTLAND     ORUS,,-24.44,,162.44,10/6/2013 0:00,
10/6/2013 11:02,ID2704,POS Transaction,REGAL CINEMAS TIGARD   TIGARD       ORUS,POS Transaction  REGAL CINEMAS TIGARD   TIGARD       ORUS,,-28,,134.44,10/6/2013 0:00,
10/6/2013 11:19,ID2705,POS Transaction,CARLS JR 8104         TIGARD       ORUS,POS Transaction  CARLS JR 8104         TIGARD       ORUS,,-18.4,,116.04,10/6/2013 0:00,
10/9/2013 0:10,ID2706,POS Transaction,POTBELLY  308          LAKE OSWEGO  ORUS,POS Transaction  POTBELLY  308          LAKE OSWEGO  ORUS,,-8,,108.04,10/9/2013 0:00,
10/13/2013 12:39,ID2707,ATM Deposit,FIRST TECH 8700 SW NIMBUS AVE     BEAVERTON    ORUS,ATM Deposit FIRST TECH 8700 SW NIMBUS AVE     BEAVERTON    ORUS,,896.03,,1004.07,10/13/2013 0:00,
10/15/2013 1:56,ID2708,ACH Deposit,WAGGENER EDSTROM 350001092443      05 - DIRECT DEP,ACH Deposit WAGGENER EDSTROM 350001092443      05 - DIRECT DEP,,906.13,,1910.2,10/15/2013 0:00,
10/15/2013 20:08,ID2709,POS Transaction,PINE SHED RIBS AND BARBLAKE OSWEGO  ORUS,POS Transaction  PINE SHED RIBS AND BARBLAKE OSWEGO  ORUS,,-15,,1895.2,10/16/2013 0:00,
10/17/2013 11:41,ID2710,POS Transaction,MALETIS BEVERAGE       PORTLAND     ORUS,POS Transaction  MALETIS BEVERAGE       PORTLAND     ORUS,,-158,,1737.2,10/17/2013 0:00,
10/17/2013 19:27,ID2711,POS Transaction,VALVE SOFTWARE         425-8899642  WAUS,POS Transaction  VALVE SOFTWARE         425-8899642  WAUS,,-4.99,,1732.21,10/18/2013 0:00,
10/18/2013 3:34,ID2712,POS Transaction,POTBELLY  308          LAKE OSWEGO  ORUS,POS Transaction  POTBELLY  308          LAKE OSWEGO  ORUS,,-6,,1726.21,10/18/2013 0:00,
10/24/2013 17:16,ID2713,POS Transaction,FRED MEYER 393         TUALATIN     ORUS,POS Transaction  FRED MEYER 393         TUALATIN     ORUS,,-20.35,,1705.86,10/25/2013 0:00,
10/26/2013 18:35,ID2714,POS Transaction,FRED MEYER 040         PORTLAND     ORUS,POS Transaction  FRED MEYER 040         PORTLAND     ORUS,,-10.8,,1695.06,10/27/2013 0:00,
10/27/2013 1:21,ID2715,POS Transaction,BAJA FRESH BARBUR      PORTLAND     ORUS,POS Transaction  BAJA FRESH BARBUR      PORTLAND     ORUS,,-9.18,,1685.88,10/27/2013 0:00,
10/30/2013 23:05,ID2716,ACH Deposit,WAGGENER EDSTROM 350001092443      05 - DIRECT DEP,ACH Deposit WAGGENER EDSTROM 350001092443      05 - DIRECT DEP,,1309.73,,2995.61,10/31/2013 0:00,
10/31/2013 21:10,ID2717,Credit Dividend,,Credit Dividend ,,1.49,,2997.1,10/31/2013 0:00,
11/1/2013 3:06,ID2718,POS Transaction,CHIPOTLE 1645          LAKE OSWEGO  ORUS,POS Transaction  CHIPOTLE 1645          LAKE OSWEGO  ORUS,,-6.7,,2990.4,11/1/2013 0:00,
11/2/2013 13:02,ID2719,POS Transaction,OR LIQUOR STORE #074   PORTLAND     ORUS,POS Transaction  OR LIQUOR STORE #074   PORTLAND     ORUS,,-36.9,,2953.5,11/2/2013 0:00,
11/2/2013 13:38,ID2720,POS Transaction,TRADER JOES # 142     LAKE OSWEGO  ORUS,POS Transaction  TRADER JOES # 142     LAKE OSWEGO  ORUS,,-9.97,,2943.53,11/2/2013 0:00,
11/2/2013 19:31,ID2721,POS Transaction,FRED MEYER 393         TUALATIN     ORUS,POS Transaction  FRED MEYER 393         TUALATIN     ORUS,,-12.03,,2931.5,11/3/2013 0:00,
11/5/2013 10:14,ID2722,POS Transaction,APL*APPLE ITUNES STORE 866-712-7753 CAUS,POS Transaction  APL*APPLE ITUNES STORE 866-712-7753 CAUS,,-10.98,,2920.52,11/5/2013 0:00,
11/5/2013 20:14,ID2723,POS Transaction,VALVE SOFTWARE         425-8899642  WAUS,POS Transaction  VALVE SOFTWARE         425-8899642  WAUS,,-22.99,,2897.53,11/6/2013 0:00,
11/9/2013 14:07,ID2724,ATM Deposit,FIRST TECH 8700 SW NIMBUS AVE     BEAVERTON    ORUS,ATM Deposit FIRST TECH 8700 SW NIMBUS AVE     BEAVERTON    ORUS,,543.03,,3440.56,11/9/2013 0:00,
11/22/2013 15:34,ID2725,POS Transaction,FRED MEYER 393         TUALATIN     ORUS,POS Transaction  FRED MEYER 393         TUALATIN     ORUS,,-37.85,,3402.71,11/23/2013 0:00,
11/22/2013 20:18,ID2726,POS Transaction,VALVE SOFTWARE         425-8899642  WAUS,POS Transaction  VALVE SOFTWARE         425-8899642  WAUS,,-14.67,,3388.04,11/23/2013 0:00,
11/23/2013 20:45,ID2727,POS Transaction,FRED MEYER 040         PORTLAND     ORUS,POS Transaction  FRED MEYER 040         PORTLAND     ORUS,,-7.57,,3380.47,11/24/2013 0:00,
11/29/2013 2:19,ID2728,POS Transaction,STEAMPOWERED.COM       425-952-2785 WAUS,POS Transaction  STEAMPOWERED.COM       425-952-2785 WAUS,,-9.99,,3370.48,11/29/2013 0:00,
11/29/2013 23:58,ID2729,POS Transaction,STEAMPOWERED.COM       425-952-2785 WAUS,POS Transaction  STEAMPOWERED.COM       425-952-2785 WAUS,,-0.99,,3369.49,11/30/2013 0:00,
11/29/2013 23:58,ID2730,POS Transaction,STEAMPOWERED.COM       425-952-2785 WAUS,POS Transaction  STEAMPOWERED.COM       425-952-2785 WAUS,,-3.74,,3365.75,11/30/2013 0:00,
11/30/2013 15:21,ID2731,POS Transaction,UWAJIMAYA BEAVE 10500 S.W. HILLSDALE HWBEAVERTON    ORUS,POS Transaction UWAJIMAYA BEAVE 10500 S.W. HILLSDALE HWBEAVERTON    ORUS,,-16.06,,3349.69,12/1/2013 0:00,
11/30/2013 18:15,ID2732,Credit Dividend,,Credit Dividend ,,0.14,,3349.83,11/30/2013 0:00,
12/2/2013 9:54,ID2733,POS Transaction,STEAMPOWERED.COM       425-952-2785 WAUS,POS Transaction  STEAMPOWERED.COM       425-952-2785 WAUS,,-2.49,,3347.34,12/2/2013 0:00,
12/2/2013 20:44,ID2734,POS Transaction,VALVE SOFTWARE         425-8899642  WAUS,POS Transaction  VALVE SOFTWARE         425-8899642  WAUS,,-7.73,,3339.61,12/3/2013 0:00,
12/2/2013 20:44,ID2735,POS Transaction,VALVE SOFTWARE         425-8899642  WAUS,POS Transaction  VALVE SOFTWARE         425-8899642  WAUS,,-0.99,,3338.62,12/3/2013 0:00,
12/3/2013 11:59,ID2736,POS Transaction,TACO BELL #3163        TUALATIN     ORUS,POS Transaction  TACO BELL #3163        TUALATIN     ORUS,,-12.93,,3325.69,12/3/2013 0:00,
12/6/2013 20:34,ID2737,POS Transaction,VALVE SOFTWARE         425-8899642  WAUS,POS Transaction  VALVE SOFTWARE         425-8899642  WAUS,,-14.99,,3310.7,12/7/2013 0:00,
12/7/2013 20:22,ID2738,POS Transaction,SAFEWAY STORE     3136 PORTLAND     ORUS,POS Transaction  SAFEWAY STORE     3136 PORTLAND     ORUS,,-9.44,,3301.26,12/8/2013 0:00,
12/11/2013 19:51,ID2739,POS Transaction,FRED MEYER 393         TUALATIN     ORUS,POS Transaction  FRED MEYER 393         TUALATIN     ORUS,,-15.48,,3285.78,12/12/2013 0:00,
12/20/2013 20:20,ID2740,POS Transaction,SAFEWAY STORE     3136 PORTLAND     ORUS,POS Transaction  SAFEWAY STORE     3136 PORTLAND     ORUS,,-11.03,,3274.75,12/21/2013 0:00,
12/22/2013 3:48,ID2741,POS Transaction,STEAMPOWERED.COM       425-952-2785 WAUS,POS Transaction  STEAMPOWERED.COM       425-952-2785 WAUS,,-4.99,,3269.76,12/22/2013 0:00,
12/23/2013 19:35,ID2742,POS Transaction,VALVE SOFTWARE         425-8899642  WAUS,POS Transaction  VALVE SOFTWARE         425-8899642  WAUS,,-29.99,,3239.77,12/24/2013 0:00,
12/23/2013 19:35,ID2743,POS Transaction,VALVE SOFTWARE         425-8899642  WAUS,POS Transaction  VALVE SOFTWARE         425-8899642  WAUS,,-3.62,,3236.15,12/24/2013 0:00,
12/23/2013 22:03,ID2744,POS Transaction,FRED MEYER 393         TUALATIN     ORUS,POS Transaction  FRED MEYER 393         TUALATIN     ORUS,,-51.74,,3184.41,12/24/2013 0:00,
12/29/2013 3:05,ID2745,POS Transaction,STEAMPOWERED.COM       425-952-2785 WAUS,POS Transaction  STEAMPOWERED.COM       425-952-2785 WAUS,,-3.02,,3181.39,12/29/2013 0:00,
12/31/2013 14:22,ID2746,POS Transaction,FRED MEYER 393         TUALATIN     ORUS,POS Transaction  FRED MEYER 393         TUALATIN     ORUS,,-25.46,,3155.93,12/31/2013 0:00,
12/31/2013 16:06,ID2747,POS Transaction,TUALATIN PHARMACY      TUALATIN     ORUS,POS Transaction  TUALATIN PHARMACY      TUALATIN     ORUS,,-15,,3140.93,1/1/2014 0:00,
12/31/2013 21:14,ID2748,Credit Dividend,,Credit Dividend ,,0.14,,3141.07,12/31/2013 0:00,
1/1/2014 10:45,ID2749,POS Transaction,DOMINOS 7219          503-639-3300 ORUS,POS Transaction  DOMINOS 7219          503-639-3300 ORUS,,-62.84,,3078.23,1/1/2014 0:00,
1/3/2014 20:18,ID2750,POS Transaction,VALVE SOFTWARE         425-8899642  WAUS,POS Transaction  VALVE SOFTWARE         425-8899642  WAUS,,-3.51,,3074.72,1/4/2014 0:00,
1/8/2014 7:54,ID2751,POS Transaction,SUBWAY        00016493 TUALATIN     ORUS,POS Transaction  SUBWAY        00016493 TUALATIN     ORUS,,-7.5,,3067.22,1/8/2014 0:00,
1/10/2014 11:44,ID2752,POS Transaction,CARLS JR 7159         TUALATIN     ORUS,POS Transaction  CARLS JR 7159         TUALATIN     ORUS,,-8.28,,3058.94,1/10/2014 0:00,
1/10/2014 12:34,ID2753,POS Transaction,PORTLAND COMMUNITY COLLPORTLAND     ORUS,POS Transaction  PORTLAND COMMUNITY COLLPORTLAND     ORUS,,-74.95,,2983.99,1/10/2014 0:00,
1/11/2014 21:00,ID2754,POS Transaction,SAFEWAY STORE     3136 PORTLAND     ORUS,POS Transaction  SAFEWAY STORE     3136 PORTLAND     ORUS,,-10.98,,2973.01,1/12/2014 0:00,
1/14/2014 14:36,ID2755,POS Transaction,FRED MEYER 393         TUALATIN     ORUS,POS Transaction  FRED MEYER 393         TUALATIN     ORUS,,-19.92,,2953.09,1/14/2014 0:00,
1/16/2014 18:08,ID2756,POS Transaction,PCC SYLVANIA DINING    PORTLAND     ORUS,POS Transaction  PCC SYLVANIA DINING    PORTLAND     ORUS,,-5.25,,2947.84,1/17/2014 0:00,
1/17/2014 9:00,ID2757,POS Transaction,SUBWAY        00016493 TUALATIN     ORUS,POS Transaction  SUBWAY        00016493 TUALATIN     ORUS,,-6.25,,2941.59,1/17/2014 0:00,
1/17/2014 23:43,ID2758,POS Transaction,PCC PARKING            PORTLAND     ORUS,POS Transaction  PCC PARKING            PORTLAND     ORUS,,-5,,2936.59,1/18/2014 0:00,
1/20/2014 10:08,ID2759,POS Transaction,PANDA EXPRESS 1689     LAKE OSWEGO  ORUS,POS Transaction  PANDA EXPRESS 1689     LAKE OSWEGO  ORUS,,-6.59,,2930,1/20/2014 0:00,
1/20/2014 10:50,ID2760,POS Transaction,CARLS JR 7159         TUALATIN     ORUS,POS Transaction  CARLS JR 7159         TUALATIN     ORUS,,-8.28,,2921.72,1/20/2014 0:00,
1/20/2014 21:11,ID2761,POS Transaction,AMAZON.COM             SEATTLE      WAUS,POS Transaction  AMAZON.COM             SEATTLE      WAUS,,-12.22,,2909.5,1/21/2014 0:00,
1/25/2014 20:11,ID2762,POS Transaction,FRED MEYER 040         PORTLAND     ORUS,POS Transaction  FRED MEYER 040         PORTLAND     ORUS,,-16.02,,2893.48,1/26/2014 0:00,
1/28/2014 23:31,ID2763,POS Transaction,PCC PARKING            PORTLAND     ORUS,POS Transaction  PCC PARKING            PORTLAND     ORUS,,-5,,2888.48,1/29/2014 0:00,
1/30/2014 11:13,ID2764,POS Transaction,CARLS JR 7159         TUALATIN     ORUS,POS Transaction  CARLS JR 7159         TUALATIN     ORUS,,-8.88,,2879.6,1/30/2014 0:00,
1/30/2014 18:23,ID2765,POS Transaction,PCC SYLVANIA DINING    PORTLAND     ORUS,POS Transaction  PCC SYLVANIA DINING    PORTLAND     ORUS,,-5.6,,2874,1/31/2014 0:00,
1/30/2014 23:48,ID2766,POS Transaction,PCC PARKING            PORTLAND     ORUS,POS Transaction  PCC PARKING            PORTLAND     ORUS,,-5,,2869,1/31/2014 0:00,
1/31/2014 21:47,ID2767,Credit Dividend,,Credit Dividend ,,0.13,,2869.13,1/31/2014 0:00,
2/1/2014 11:51,ID2768,POS Transaction,FEDEX 803692393861     800-4633339  TNUS,POS Transaction  FEDEX 803692393861     800-4633339  TNUS,,-28.83,,2840.3,2/1/2014 0:00,
2/2/2014 1:22,ID2769,POS Transaction,INONE VENDING 5        HUNT VALLEY  MDUS,POS Transaction  INONE VENDING 5        HUNT VALLEY  MDUS,,-1.25,,2839.05,2/3/2014 0:00,
2/2/2014 9:17,ID2770,POS Transaction,COCA COLA WILSONVILLE O888-227-2653 ORUS,POS Transaction  COCA COLA WILSONVILLE O888-227-2653 ORUS,,-1.75,,2837.3,2/3/2014 0:00,
2/4/2014 18:26,ID2771,POS Transaction,PCC SYLVANIA DINING    PORTLAND     ORUS,POS Transaction  PCC SYLVANIA DINING    PORTLAND     ORUS,,-7,,2830.3,2/5/2014 0:00,
2/5/2014 0:34,ID2772,POS Transaction,INONE VENDING 2        HUNT VALLEY  MDUS,POS Transaction  INONE VENDING 2        HUNT VALLEY  MDUS,,-1.25,,2829.05,2/5/2014 0:00,
2/6/2014 12:40,ID2773,POS Transaction,CHEVRON 00098209       TIGARD       ORUS,POS Transaction  CHEVRON 00098209       TIGARD       ORUS,,-55.23,,2773.82,2/6/2014 0:00,
